provincia,partido,localidad,link_indec,velocidad,accesos
BUENOS AIRES,San Fernando,Victoria,6749010,30 00,17
BUENOS AIRES,San Fernando,Victoria,6749010,50 00,1687
BUENOS AIRES,San Fernando,Victoria,6749010,99 00,66
BUENOS AIRES,San Fernando,Victoria,6749010,100 00,6593
BUENOS AIRES,San Fernando,Victoria,6749010,200 00,23
BUENOS AIRES,San Fernando,Victoria,6749010,226 50,42
BUENOS AIRES,San Fernando,Victoria,6749010,300 00,6700
BUENOS AIRES,San Fernando,Victoria,6749010,499 00,1444
BUENOS AIRES,San Fernando,Victoria,6749010,500 00,627
BUENOS AIRES,San Fernando,Victoria,6749010,600 00,102
BUENOS AIRES,San Fernando,Victoria,6749010,999 00,85
BUENOS AIRES,San Fernando,Victoria,6749010,1000 00,418
BUENOS AIRES,San Fernando,Virreyes,6749010,0 75,1
BUENOS AIRES,San Fernando,Virreyes,6749010,1 00,8
BUENOS AIRES,San Fernando,Virreyes,6749010,3 00,9
BUENOS AIRES,San Fernando,Virreyes,6749010,6 00,11
BUENOS AIRES,San Fernando,Virreyes,6749010,8 00,2
BUENOS AIRES,San Fernando,Virreyes,6749010,10 00,28
BUENOS AIRES,San Fernando,Virreyes,6749010,15 00,2
BUENOS AIRES,San Fernando,Virreyes,6749010,20 00,9
BUENOS AIRES,San Fernando,Virreyes,6749010,30 00,1
BUENOS AIRES,San Fernando,Virreyes,6749010,50 00,2090
BUENOS AIRES,San Fernando,Virreyes,6749010,99 00,61
BUENOS AIRES,San Fernando,Virreyes,6749010,100 00,3340
BUENOS AIRES,San Fernando,Virreyes,6749010,200 00,33
BUENOS AIRES,San Fernando,Virreyes,6749010,226 50,44
BUENOS AIRES,San Fernando,Virreyes,6749010,300 00,3018
BUENOS AIRES,San Fernando,Virreyes,6749010,499 00,2164
BUENOS AIRES,San Fernando,Virreyes,6749010,500 00,213
BUENOS AIRES,San Fernando,Virreyes,6749010,600 00,176
BUENOS AIRES,San Fernando,Virreyes,6749010,999 00,139
BUENOS AIRES,San Fernando,Virreyes,6749010,1000 00,240
BUENOS AIRES,San Isidro,Acassuso,6756010,0 26,1
BUENOS AIRES,San Isidro,Acassuso,6756010,0 51,1
BUENOS AIRES,San Isidro,Acassuso,6756010,1 00,13
BUENOS AIRES,San Isidro,Acassuso,6756010,3 00,7
BUENOS AIRES,San Isidro,Acassuso,6756010,3 50,3
BUENOS AIRES,San Isidro,Acassuso,6756010,5 00,1
BUENOS AIRES,San Isidro,Acassuso,6756010,6 00,10
BUENOS AIRES,San Isidro,Acassuso,6756010,8 00,3
BUENOS AIRES,San Isidro,Acassuso,6756010,10 00,32
BUENOS AIRES,San Isidro,Acassuso,6756010,15 00,6
BUENOS AIRES,San Isidro,Acassuso,6756010,20 00,25
BUENOS AIRES,San Isidro,Acassuso,6756010,30 00,10
BUENOS AIRES,San Isidro,Acassuso,6756010,50 00,332
BUENOS AIRES,San Isidro,Acassuso,6756010,99 00,9
BUENOS AIRES,San Isidro,Acassuso,6756010,100 00,1943
BUENOS AIRES,San Isidro,Acassuso,6756010,200 00,1
BUENOS AIRES,San Isidro,Acassuso,6756010,226 50,96
BUENOS AIRES,San Isidro,Acassuso,6756010,300 00,2432
BUENOS AIRES,San Isidro,Acassuso,6756010,499 00,425
BUENOS AIRES,San Isidro,Acassuso,6756010,500 00,360
BUENOS AIRES,San Isidro,Acassuso,6756010,600 00,50
BUENOS AIRES,San Isidro,Acassuso,6756010,999 00,35
BUENOS AIRES,San Isidro,Acassuso,6756010,1000 00,303
BUENOS AIRES,San Isidro,Beccar,6756010,0 00,2
BUENOS AIRES,San Isidro,Beccar,6756010,0 75,1
BUENOS AIRES,San Isidro,Beccar,6756010,1 00,27
BUENOS AIRES,San Isidro,Beccar,6756010,2 00,3
BUENOS AIRES,San Isidro,Beccar,6756010,3 00,122
BUENOS AIRES,San Isidro,Beccar,6756010,3 50,4
BUENOS AIRES,San Isidro,Beccar,6756010,5 00,2
BUENOS AIRES,San Isidro,Beccar,6756010,6 00,206
BUENOS AIRES,San Isidro,Beccar,6756010,8 00,6
BUENOS AIRES,San Isidro,Beccar,6756010,10 00,149
BUENOS AIRES,San Isidro,Beccar,6756010,12 00,74
BUENOS AIRES,San Isidro,Beccar,6756010,15 00,18
BUENOS AIRES,San Isidro,Beccar,6756010,20 00,168
BUENOS AIRES,San Isidro,Beccar,6756010,25 00,14
BUENOS AIRES,San Isidro,Beccar,6756010,30 00,29
BUENOS AIRES,San Isidro,Beccar,6756010,50 00,1061
BUENOS AIRES,San Isidro,Beccar,6756010,99 00,80
BUENOS AIRES,San Isidro,Beccar,6756010,100 00,5222
BUENOS AIRES,San Isidro,Beccar,6756010,200 00,44
BUENOS AIRES,San Isidro,Beccar,6756010,226 50,67
BUENOS AIRES,San Isidro,Beccar,6756010,300 00,6338
BUENOS AIRES,San Isidro,Beccar,6756010,499 00,2526
BUENOS AIRES,San Isidro,Beccar,6756010,500 00,836
BUENOS AIRES,San Isidro,Beccar,6756010,600 00,129
BUENOS AIRES,San Isidro,Beccar,6756010,999 00,143
BUENOS AIRES,San Isidro,Beccar,6756010,1000 00,662
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,0 00,10
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,0 50,6
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,1 00,22
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,2 00,2
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,3 00,35
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,3 50,15
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,5 00,2
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,6 00,125
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,8 00,18
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,10 00,102
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,15 00,7
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,20 00,27
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,25 00,2
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,30 00,24
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,50 00,1985
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,99 00,127
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,100 00,7317
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,101 00,5
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,200 00,87
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,226 50,50
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,300 00,9567
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,302 00,11
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,400 00,43
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,499 00,3998
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,500 00,965
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,600 00,713
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,700 00,13
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,800 00,83
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,940 00,553
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,999 00,255
BUENOS AIRES,San Isidro,Boulogne Sur Mer,6756010,1000 00,840
BUENOS AIRES,San Isidro,Martínez,6756010,0 00,17
BUENOS AIRES,San Isidro,Martínez,6756010,0 50,5
BUENOS AIRES,San Isidro,Martínez,6756010,0 51,1
BUENOS AIRES,San Isidro,Martínez,6756010,0 75,2
BUENOS AIRES,San Isidro,Martínez,6756010,1 00,83
BUENOS AIRES,San Isidro,Martínez,6756010,2 00,2
BUENOS AIRES,San Isidro,Martínez,6756010,3 00,58
BUENOS AIRES,San Isidro,Martínez,6756010,3 50,23
BUENOS AIRES,San Isidro,Martínez,6756010,5 00,5
BUENOS AIRES,San Isidro,Martínez,6756010,6 00,105
BUENOS AIRES,San Isidro,Martínez,6756010,8 00,29
BUENOS AIRES,San Isidro,Martínez,6756010,10 00,222
BUENOS AIRES,San Isidro,Martínez,6756010,15 00,31
BUENOS AIRES,San Isidro,Martínez,6756010,20 00,128
BUENOS AIRES,San Isidro,Martínez,6756010,30 00,81
BUENOS AIRES,San Isidro,Martínez,6756010,46 00,2
BUENOS AIRES,San Isidro,Martínez,6756010,50 00,2258
BUENOS AIRES,San Isidro,Martínez,6756010,99 00,84
BUENOS AIRES,San Isidro,Martínez,6756010,100 00,9399
BUENOS AIRES,San Isidro,Martínez,6756010,101 00,19
BUENOS AIRES,San Isidro,Martínez,6756010,200 00,33
BUENOS AIRES,San Isidro,Martínez,6756010,226 50,32
BUENOS AIRES,San Isidro,Martínez,6756010,300 00,12651
BUENOS AIRES,San Isidro,Martínez,6756010,302 00,93
BUENOS AIRES,San Isidro,Martínez,6756010,400 00,50
BUENOS AIRES,San Isidro,Martínez,6756010,499 00,2178
BUENOS AIRES,San Isidro,Martínez,6756010,500 00,1583
BUENOS AIRES,San Isidro,Martínez,6756010,600 00,685
BUENOS AIRES,San Isidro,Martínez,6756010,700 00,25
BUENOS AIRES,San Isidro,Martínez,6756010,800 00,98
BUENOS AIRES,San Isidro,Martínez,6756010,940 00,675
BUENOS AIRES,San Isidro,Martínez,6756010,999 00,152
BUENOS AIRES,San Isidro,Martínez,6756010,1000 00,1120
BUENOS AIRES,San Isidro,San Isidro,6756010,0 00,18
BUENOS AIRES,San Isidro,San Isidro,6756010,0 26,1
BUENOS AIRES,San Isidro,San Isidro,6756010,0 50,3
BUENOS AIRES,San Isidro,San Isidro,6756010,0 75,1
BUENOS AIRES,San Isidro,San Isidro,6756010,1 00,42
BUENOS AIRES,San Isidro,San Isidro,6756010,3 00,29
BUENOS AIRES,San Isidro,San Isidro,6756010,3 50,17
BUENOS AIRES,San Isidro,San Isidro,6756010,5 00,4
BUENOS AIRES,San Isidro,San Isidro,6756010,6 00,40
BUENOS AIRES,San Isidro,San Isidro,6756010,8 00,21
BUENOS AIRES,San Isidro,San Isidro,6756010,10 00,128
BUENOS AIRES,San Isidro,San Isidro,6756010,15 00,12
BUENOS AIRES,San Isidro,San Isidro,6756010,20 00,88
BUENOS AIRES,San Isidro,San Isidro,6756010,30 00,53
BUENOS AIRES,San Isidro,San Isidro,6756010,50 00,1233
BUENOS AIRES,San Isidro,San Isidro,6756010,99 00,94
BUENOS AIRES,San Isidro,San Isidro,6756010,100 00,7863
BUENOS AIRES,San Isidro,San Isidro,6756010,200 00,21
BUENOS AIRES,San Isidro,San Isidro,6756010,226 50,36
BUENOS AIRES,San Isidro,San Isidro,6756010,300 00,10261
BUENOS AIRES,San Isidro,San Isidro,6756010,400 00,23
BUENOS AIRES,San Isidro,San Isidro,6756010,499 00,1918
BUENOS AIRES,San Isidro,San Isidro,6756010,500 00,1127
BUENOS AIRES,San Isidro,San Isidro,6756010,600 00,214
BUENOS AIRES,San Isidro,San Isidro,6756010,700 00,1
BUENOS AIRES,San Isidro,San Isidro,6756010,800 00,27
BUENOS AIRES,San Isidro,San Isidro,6756010,940 00,197
BUENOS AIRES,San Isidro,San Isidro,6756010,999 00,98
BUENOS AIRES,San Isidro,San Isidro,6756010,1000 00,1004
BUENOS AIRES,San Isidro,Villa Adelina,6756010,0 00,3
BUENOS AIRES,San Isidro,Villa Adelina,6756010,0 75,1
BUENOS AIRES,San Isidro,Villa Adelina,6756010,1 00,11
BUENOS AIRES,San Isidro,Villa Adelina,6756010,2 00,1
BUENOS AIRES,San Isidro,Villa Adelina,6756010,3 00,14
BUENOS AIRES,San Isidro,Villa Adelina,6756010,3 50,8
BUENOS AIRES,San Isidro,Villa Adelina,6756010,5 00,2
BUENOS AIRES,San Isidro,Villa Adelina,6756010,6 00,18
BUENOS AIRES,San Isidro,Villa Adelina,6756010,8 00,10
BUENOS AIRES,San Isidro,Villa Adelina,6756010,10 00,47
BUENOS AIRES,San Isidro,Villa Adelina,6756010,15 00,4
BUENOS AIRES,San Isidro,Villa Adelina,6756010,20 00,15
BUENOS AIRES,San Isidro,Villa Adelina,6756010,30 00,9
BUENOS AIRES,San Isidro,Villa Adelina,6756010,50 00,1605
BUENOS AIRES,San Isidro,Villa Adelina,6756010,99 00,63
BUENOS AIRES,San Isidro,Villa Adelina,6756010,100 00,3899
BUENOS AIRES,San Isidro,Villa Adelina,6756010,200 00,12
BUENOS AIRES,San Isidro,Villa Adelina,6756010,226 50,23
BUENOS AIRES,San Isidro,Villa Adelina,6756010,300 00,3696
BUENOS AIRES,San Isidro,Villa Adelina,6756010,499 00,1783
BUENOS AIRES,San Isidro,Villa Adelina,6756010,500 00,331
BUENOS AIRES,San Isidro,Villa Adelina,6756010,600 00,169
BUENOS AIRES,San Isidro,Villa Adelina,6756010,999 00,120
BUENOS AIRES,San Isidro,Villa Adelina,6756010,1000 00,312
BUENOS AIRES,San Miguel,Bella Vista,6760010,0 00,17
BUENOS AIRES,San Miguel,Bella Vista,6760010,0 50,1
BUENOS AIRES,San Miguel,Bella Vista,6760010,0 51,1
BUENOS AIRES,San Miguel,Bella Vista,6760010,1 00,8
BUENOS AIRES,San Miguel,Bella Vista,6760010,2 00,8
BUENOS AIRES,San Miguel,Bella Vista,6760010,3 00,46
BUENOS AIRES,San Miguel,Bella Vista,6760010,5 00,53
BUENOS AIRES,San Miguel,Bella Vista,6760010,6 00,1009
BUENOS AIRES,San Miguel,Bella Vista,6760010,10 00,138
BUENOS AIRES,San Miguel,Bella Vista,6760010,20 00,1
BUENOS AIRES,San Miguel,Bella Vista,6760010,30 00,95
BUENOS AIRES,San Miguel,Bella Vista,6760010,46 00,12
BUENOS AIRES,San Miguel,Bella Vista,6760010,50 00,651
BUENOS AIRES,San Miguel,Bella Vista,6760010,99 00,1
BUENOS AIRES,San Miguel,Bella Vista,6760010,100 00,3091
BUENOS AIRES,San Miguel,Bella Vista,6760010,101 00,170
BUENOS AIRES,San Miguel,Bella Vista,6760010,200 00,37
BUENOS AIRES,San Miguel,Bella Vista,6760010,226 50,75
BUENOS AIRES,San Miguel,Bella Vista,6760010,300 00,8573
BUENOS AIRES,San Miguel,Bella Vista,6760010,301 00,8
BUENOS AIRES,San Miguel,Bella Vista,6760010,302 00,310
BUENOS AIRES,San Miguel,Bella Vista,6760010,400 00,67
BUENOS AIRES,San Miguel,Bella Vista,6760010,500 00,436
BUENOS AIRES,San Miguel,Bella Vista,6760010,600 00,721
BUENOS AIRES,San Miguel,Bella Vista,6760010,700 00,19
BUENOS AIRES,San Miguel,Bella Vista,6760010,800 00,158
BUENOS AIRES,San Miguel,Bella Vista,6760010,940 00,581
BUENOS AIRES,San Miguel,Bella Vista,6760010,1000 00,86
BUENOS AIRES,San Miguel,Campo De Mayo,6760010,0 50,1
BUENOS AIRES,San Miguel,Campo De Mayo,6760010,226 50,13
BUENOS AIRES,San Miguel,Muñiz,6760010,1 00,2
BUENOS AIRES,San Miguel,Muñiz,6760010,6 00,1
BUENOS AIRES,San Miguel,Muñiz,6760010,10 00,2
BUENOS AIRES,San Miguel,Muñiz,6760010,30 00,9
BUENOS AIRES,San Miguel,Muñiz,6760010,46 00,2
BUENOS AIRES,San Miguel,Muñiz,6760010,50 00,109
BUENOS AIRES,San Miguel,Muñiz,6760010,100 00,1497
BUENOS AIRES,San Miguel,Muñiz,6760010,101 00,31
BUENOS AIRES,San Miguel,Muñiz,6760010,200 00,6
BUENOS AIRES,San Miguel,Muñiz,6760010,226 50,48
BUENOS AIRES,San Miguel,Muñiz,6760010,300 00,3366
BUENOS AIRES,San Miguel,Muñiz,6760010,302 00,117
BUENOS AIRES,San Miguel,Muñiz,6760010,400 00,6
BUENOS AIRES,San Miguel,Muñiz,6760010,500 00,256
BUENOS AIRES,San Miguel,Muñiz,6760010,600 00,212
BUENOS AIRES,San Miguel,Muñiz,6760010,700 00,1
BUENOS AIRES,San Miguel,Muñiz,6760010,800 00,53
BUENOS AIRES,San Miguel,Muñiz,6760010,940 00,174
BUENOS AIRES,San Miguel,Muñiz,6760010,1000 00,76
BUENOS AIRES,San Miguel,San Miguel,6760010,0 00,353
BUENOS AIRES,San Miguel,San Miguel,6760010,0 50,1
BUENOS AIRES,San Miguel,San Miguel,6760010,0 51,2
BUENOS AIRES,San Miguel,San Miguel,6760010,1 00,14
BUENOS AIRES,San Miguel,San Miguel,6760010,2 00,1570
BUENOS AIRES,San Miguel,San Miguel,6760010,3 00,727
BUENOS AIRES,San Miguel,San Miguel,6760010,5 00,253
BUENOS AIRES,San Miguel,San Miguel,6760010,6 00,3553
BUENOS AIRES,San Miguel,San Miguel,6760010,10 00,11366
BUENOS AIRES,San Miguel,San Miguel,6760010,15 00,3
BUENOS AIRES,San Miguel,San Miguel,6760010,20 00,45509
BUENOS AIRES,San Miguel,San Miguel,6760010,30 00,7483
BUENOS AIRES,San Miguel,San Miguel,6760010,46 00,13
BUENOS AIRES,San Miguel,San Miguel,6760010,50 00,3372
BUENOS AIRES,San Miguel,San Miguel,6760010,99 00,1
BUENOS AIRES,San Miguel,San Miguel,6760010,100 00,5159
BUENOS AIRES,San Miguel,San Miguel,6760010,101 00,181
BUENOS AIRES,San Miguel,San Miguel,6760010,200 00,58
BUENOS AIRES,San Miguel,San Miguel,6760010,226 50,23
BUENOS AIRES,San Miguel,San Miguel,6760010,300 00,13943
BUENOS AIRES,San Miguel,San Miguel,6760010,301 00,4
BUENOS AIRES,San Miguel,San Miguel,6760010,302 00,426
BUENOS AIRES,San Miguel,San Miguel,6760010,400 00,206
BUENOS AIRES,San Miguel,San Miguel,6760010,499 00,48
BUENOS AIRES,San Miguel,San Miguel,6760010,500 00,732
BUENOS AIRES,San Miguel,San Miguel,6760010,600 00,1112
BUENOS AIRES,San Miguel,San Miguel,6760010,700 00,26
BUENOS AIRES,San Miguel,San Miguel,6760010,800 00,248
BUENOS AIRES,San Miguel,San Miguel,6760010,940 00,945
BUENOS AIRES,San Miguel,San Miguel,6760010,999 00,3
BUENOS AIRES,San Miguel,San Miguel,6760010,1000 00,168
BUENOS AIRES,San Nicolás,Campos Salles,6763010,226 50,1
BUENOS AIRES,San Nicolás,Conesa,6763010,0 00,1
BUENOS AIRES,San Nicolás,Conesa,6763010,0 51,1
BUENOS AIRES,San Nicolás,Conesa,6763010,1 00,536
BUENOS AIRES,San Nicolás,Conesa,6763010,5 00,134
BUENOS AIRES,San Nicolás,Conesa,6763010,10 00,49
BUENOS AIRES,San Nicolás,Conesa,6763010,50 00,1402
BUENOS AIRES,San Nicolás,Conesa,6763010,226 50,5
BUENOS AIRES,San Nicolás,Erézcano,6763020,1 00,108
BUENOS AIRES,San Nicolás,Erézcano,6763020,226 50,3
BUENOS AIRES,San Nicolás,General Rojo,6763030,0 00,2
BUENOS AIRES,San Nicolás,General Rojo,6763030,10 00,598
BUENOS AIRES,San Nicolás,General Rojo,6763030,226 50,5
BUENOS AIRES,San Nicolás,La Emilia,6763040,226 50,4
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,0 00,6
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,0 51,1
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,0 75,1
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,1 00,40
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,2 00,1
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,3 00,147
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,3 50,2
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,4 00,36
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,5 00,1
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,6 00,618
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,8 00,14
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,10 00,1607
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,15 00,363
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,20 00,453
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,25 00,3
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,30 00,55
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,50 00,6064
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,100 00,14279
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,226 50,224
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,300 00,13327
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,500 00,517
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,600 00,377
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,999 00,1
BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,6763050,1000 00,112
BUENOS AIRES,San Nicolás,Villa Canto,6763010,226 50,2
BUENOS AIRES,San Nicolás,Villa Esperanza,6763060,226 50,21
BUENOS AIRES,San Nicolás,Villa Riccio,6763010,226 50,7
BUENOS AIRES,San Pedro,Gobernador Castro,6770010,226 50,20
BUENOS AIRES,San Pedro,Ingeniero Moneta,6770015,15 00,15
BUENOS AIRES,San Pedro,Ingeniero Moneta,6770015,226 50,6
BUENOS AIRES,San Pedro,Obligado,6770020,226 50,7
BUENOS AIRES,San Pedro,Pueblo Doyle,6770030,15 00,8
BUENOS AIRES,San Pedro,Pueblo Doyle,6770030,226 50,14
BUENOS AIRES,San Pedro,Río Tala,6770040,0 00,237
BUENOS AIRES,San Pedro,Río Tala,6770040,20 00,26
BUENOS AIRES,San Pedro,Río Tala,6770040,25 00,8
BUENOS AIRES,San Pedro,Río Tala,6770040,35 00,3
BUENOS AIRES,San Pedro,Río Tala,6770040,226 50,30
BUENOS AIRES,San Pedro,San Pedro,6770050,0 50,2
BUENOS AIRES,San Pedro,San Pedro,6770050,0 51,46
BUENOS AIRES,San Pedro,San Pedro,6770050,0 75,1
BUENOS AIRES,San Pedro,San Pedro,6770050,1 00,450
BUENOS AIRES,San Pedro,San Pedro,6770050,2 00,6
BUENOS AIRES,San Pedro,San Pedro,6770050,3 00,292
BUENOS AIRES,San Pedro,San Pedro,6770050,5 00,1
BUENOS AIRES,San Pedro,San Pedro,6770050,6 00,125
BUENOS AIRES,San Pedro,San Pedro,6770050,8 00,1
BUENOS AIRES,San Pedro,San Pedro,6770050,10 00,130
BUENOS AIRES,San Pedro,San Pedro,6770050,15 00,140
BUENOS AIRES,San Pedro,San Pedro,6770050,20 00,6
BUENOS AIRES,San Pedro,San Pedro,6770050,30 00,2
BUENOS AIRES,San Pedro,San Pedro,6770050,50 00,848
BUENOS AIRES,San Pedro,San Pedro,6770050,100 00,9870
BUENOS AIRES,San Pedro,San Pedro,6770050,120 00,75
BUENOS AIRES,San Pedro,San Pedro,6770050,200 00,1823
BUENOS AIRES,San Pedro,San Pedro,6770050,226 50,92
BUENOS AIRES,San Pedro,San Pedro,6770050,250 00,85
BUENOS AIRES,San Pedro,San Pedro,6770050,300 00,3036
BUENOS AIRES,San Pedro,San Pedro,6770050,500 00,60
BUENOS AIRES,San Pedro,San Pedro,6770050,1000 00,30
BUENOS AIRES,San Pedro,Santa Lucía,6770060,0 00,9
BUENOS AIRES,San Pedro,Santa Lucía,6770060,0 50,1
BUENOS AIRES,San Pedro,Santa Lucía,6770060,0 51,1
BUENOS AIRES,San Pedro,Santa Lucía,6770060,3 00,205
BUENOS AIRES,San Pedro,Santa Lucía,6770060,6 00,245
BUENOS AIRES,San Pedro,Santa Lucía,6770060,10 00,200
BUENOS AIRES,San Pedro,Santa Lucía,6770060,20 00,7
BUENOS AIRES,San Pedro,Santa Lucía,6770060,30 00,4
BUENOS AIRES,San Pedro,Santa Lucía,6770060,226 50,31
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,0 00,1
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,1 00,1
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,3 00,180
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,5 00,123
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,6 00,1
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,7 00,21
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,10 00,10
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,45 00,13
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,46 00,2
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,50 00,120
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,99 00,52
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,100 00,1688
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,101 00,40
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,200 00,39
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,226 50,249
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,300 00,5764
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,301 00,1
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,302 00,81
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,400 00,33
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,499 00,1708
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,500 00,253
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,600 00,698
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,700 00,32
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,800 00,183
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,940 00,419
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,999 00,98
BUENOS AIRES,San Vicente,Alejandro Korn,6778020,1000 00,134
BUENOS AIRES,San Vicente,Domselaar,6778020,3 00,29
BUENOS AIRES,San Vicente,Domselaar,6778020,5 00,22
BUENOS AIRES,San Vicente,Domselaar,6778020,10 00,1
BUENOS AIRES,San Vicente,Domselaar,6778020,48 00,619
BUENOS AIRES,San Vicente,Domselaar,6778020,80 00,1110
BUENOS AIRES,San Vicente,Domselaar,6778020,226 50,79
BUENOS AIRES,San Vicente,San Vicente,6778020,0 00,7
BUENOS AIRES,San Vicente,San Vicente,6778020,3 00,114
BUENOS AIRES,San Vicente,San Vicente,6778020,5 00,81
BUENOS AIRES,San Vicente,San Vicente,6778020,6 00,1
BUENOS AIRES,San Vicente,San Vicente,6778020,7 00,29
BUENOS AIRES,San Vicente,San Vicente,6778020,10 00,9
BUENOS AIRES,San Vicente,San Vicente,6778020,15 00,85
BUENOS AIRES,San Vicente,San Vicente,6778020,20 00,59
BUENOS AIRES,San Vicente,San Vicente,6778020,30 00,33
BUENOS AIRES,San Vicente,San Vicente,6778020,50 00,60
BUENOS AIRES,San Vicente,San Vicente,6778020,99 00,71
BUENOS AIRES,San Vicente,San Vicente,6778020,100 00,1029
BUENOS AIRES,San Vicente,San Vicente,6778020,101 00,2
BUENOS AIRES,San Vicente,San Vicente,6778020,200 00,15
BUENOS AIRES,San Vicente,San Vicente,6778020,226 50,315
BUENOS AIRES,San Vicente,San Vicente,6778020,300 00,3572
BUENOS AIRES,San Vicente,San Vicente,6778020,301 00,1
BUENOS AIRES,San Vicente,San Vicente,6778020,302 00,41
BUENOS AIRES,San Vicente,San Vicente,6778020,400 00,28
BUENOS AIRES,San Vicente,San Vicente,6778020,499 00,1598
BUENOS AIRES,San Vicente,San Vicente,6778020,500 00,177
BUENOS AIRES,San Vicente,San Vicente,6778020,600 00,555
BUENOS AIRES,San Vicente,San Vicente,6778020,700 00,10
