anio,trimestre,provincia,velocidad,accesos
2022,3,Santa Fe,0 000,9
2022,3,Santa Fe,0 256,16168
2022,3,Santa Fe,0 375,32
2022,3,Santa Fe,0 512,335
2022,3,Santa Fe,0 750,101
2022,3,Santa Fe,1 000,5
2022,3,Santa Fe,1 200,6412
2022,3,Santa Fe,2 200,6337
2022,3,Santa Fe,3 200,22748
2022,3,Santa Fe,4 000,164
2022,3,Santa Fe,4 500,5400
2022,3,Santa Fe,6 000,17998
2022,3,Santa Fe,6 400,23175
2022,3,Santa Fe,6 700,472
2022,3,Santa Fe,7 500,4114
2022,3,Santa Fe,9 000,10561
2022,3,Santa Fe,10 000,1464
2022,3,Santa Fe,10 100,136891
2022,3,Santa Fe,12 300,1200
2022,3,Santa Fe,14 000,75
2022,3,Santa Fe,16 000,25445
2022,3,Santa Fe,17 000,31
2022,3,Santa Fe,19 000,8
2022,3,Santa Fe,20 500,31836
2022,3,Santa Fe,25 000,39
2022,3,Santa Fe,25 100,12483
2022,3,Santa Fe,31 000,16119
2022,3,Santa Fe,36 000,41
2022,3,Santa Fe,37 000,18
2022,3,Santa Fe,41 000,5817
2022,3,Santa Fe,50 100,179739
2022,3,Santa Fe,50 250,4
2022,3,Santa Fe,61 000,1892
2022,3,Santa Fe,66 000,1
2022,3,Santa Fe,71 000,180
2022,3,Santa Fe,77 000,88
2022,3,Santa Fe,81 000,3215
2022,3,Santa Fe,97 000,1
2022,3,Santa Fe,100 000,30
2022,3,Santa Fe,100 100,210827
2022,3,Santa Fe,122 000,1219
2022,3,Santa Fe,145 000,1
2022,3,Santa Fe,155 000,1621
2022,3,Santa Fe,203 000,10211
2022,3,Santa Fe,256 000,499
2022,3,Santa Fe,320 000,146478
2022,3,Santa Fe,450 000,2046
2022,3,Santa Fe,473 000,1
2022,3,Santa Fe,512 000,9107
2022,3,Santa Fe,640 000,4594
2022,3,Santa Fe,768 000,2
2022,3,Santa Fe,850 000,14
2022,3,Santa Fe,1024 000,1317
2022,3,Santa Fe,1075 000,1
2022,3,Santa Fe,5000 000,1
2022,3,Santiago Del Estero,0 256,917
2022,3,Santiago Del Estero,0 375,2
2022,3,Santiago Del Estero,0 512,39
2022,3,Santiago Del Estero,0 750,139
2022,3,Santiago Del Estero,1 000,908
2022,3,Santiago Del Estero,1 200,226
2022,3,Santiago Del Estero,2 000,307
2022,3,Santiago Del Estero,2 200,381
2022,3,Santiago Del Estero,3 200,5230
2022,3,Santiago Del Estero,4 500,1220
2022,3,Santiago Del Estero,6 000,409
2022,3,Santiago Del Estero,6 400,4881
2022,3,Santiago Del Estero,7 500,352
2022,3,Santiago Del Estero,9 000,114
2022,3,Santiago Del Estero,10 100,52745
2022,3,Santiago Del Estero,12 300,14787
2022,3,Santiago Del Estero,16 000,241
2022,3,Santiago Del Estero,20 500,9253
2022,3,Santiago Del Estero,25 100,18
2022,3,Santiago Del Estero,31 000,5778
2022,3,Santiago Del Estero,41 000,41
2022,3,Santiago Del Estero,50 100,6701
2022,3,Santiago Del Estero,61 000,1
2022,3,Santiago Del Estero,100 100,10229
2022,3,Santiago Del Estero,320 000,8542
2022,3,Santiago Del Estero,512 000,664
2022,3,Santiago Del Estero,640 000,183
2022,3,Santiago Del Estero,1024 000,54
2022,3,Tierra Del Fuego,0 256,7121
2022,3,Tierra Del Fuego,0 512,11
2022,3,Tierra Del Fuego,0 750,11
2022,3,Tierra Del Fuego,1 000,318
2022,3,Tierra Del Fuego,1 200,516
2022,3,Tierra Del Fuego,2 200,2
2022,3,Tierra Del Fuego,3 200,3
2022,3,Tierra Del Fuego,4 000,3740
2022,3,Tierra Del Fuego,4 500,1873
2022,3,Tierra Del Fuego,6 000,430
2022,3,Tierra Del Fuego,6 400,4121
2022,3,Tierra Del Fuego,9 000,8034
2022,3,Tierra Del Fuego,10 000,4
2022,3,Tierra Del Fuego,10 100,1636
2022,3,Tierra Del Fuego,12 300,3518
2022,3,Tierra Del Fuego,16 000,8105
2022,3,Tierra Del Fuego,19 000,200
2022,3,Tierra Del Fuego,20 500,216
2022,3,Tierra Del Fuego,25 000,1280
2022,3,Tierra Del Fuego,25 100,14491
2022,3,Tierra Del Fuego,31 000,196
2022,3,Tierra Del Fuego,36 000,486
2022,3,Tierra Del Fuego,41 000,7
2022,3,Tierra Del Fuego,50 100,4035
2022,3,Tierra Del Fuego,61 000,81
2022,3,Tierra Del Fuego,100 100,415
2022,3,Tierra Del Fuego,155 000,30
2022,3,Tierra Del Fuego,203 000,3
2022,3,Tierra Del Fuego,320 000,670
2022,3,Tierra Del Fuego,450 000,1
2022,3,Tierra Del Fuego,1075 000,1
2022,3,Tucumán,0 256,488
2022,3,Tucumán,0 512,19
2022,3,Tucumán,0 750,20
2022,3,Tucumán,1 200,927
2022,3,Tucumán,2 200,116
2022,3,Tucumán,3 200,4696
2022,3,Tucumán,4 000,2271
2022,3,Tucumán,4 500,44
2022,3,Tucumán,6 000,1025
2022,3,Tucumán,6 400,8075
2022,3,Tucumán,7 500,146
2022,3,Tucumán,9 000,145
2022,3,Tucumán,10 000,1
2022,3,Tucumán,10 100,19626
2022,3,Tucumán,12 300,12926
2022,3,Tucumán,16 000,2031
2022,3,Tucumán,20 500,8306
2022,3,Tucumán,25 000,514
2022,3,Tucumán,25 100,84
2022,3,Tucumán,27 000,1
2022,3,Tucumán,31 000,983
2022,3,Tucumán,36 000,12
2022,3,Tucumán,41 000,2
2022,3,Tucumán,50 100,80426
2022,3,Tucumán,61 000,1
2022,3,Tucumán,91 000,1
2022,3,Tucumán,100 100,75387
2022,3,Tucumán,165 000,1
2022,3,Tucumán,203 000,3
2022,3,Tucumán,320 000,41670
2022,3,Tucumán,512 000,2841
2022,3,Tucumán,640 000,1654
2022,3,Tucumán,700 000,5
2022,3,Tucumán,1024 000,148
2022,4,Buenos Aires,0 256,97634
2022,4,Buenos Aires,0 375,18
2022,4,Buenos Aires,0 512,28724
2022,4,Buenos Aires,0 750,192
2022,4,Buenos Aires,1 000,4611
2022,4,Buenos Aires,1 200,18736
2022,4,Buenos Aires,2 000,141
2022,4,Buenos Aires,2 200,21152
2022,4,Buenos Aires,3 200,53034
2022,4,Buenos Aires,4 000,41976
2022,4,Buenos Aires,4 500,14269
2022,4,Buenos Aires,5 000,65
2022,4,Buenos Aires,6 000,32973
2022,4,Buenos Aires,6 400,96230
2022,4,Buenos Aires,6 700,26
2022,4,Buenos Aires,7 500,10945
2022,4,Buenos Aires,8 000,984
2022,4,Buenos Aires,9 000,64913
2022,4,Buenos Aires,10 000,517
2022,4,Buenos Aires,10 100,204191
2022,4,Buenos Aires,12 000,10
2022,4,Buenos Aires,12 300,22677
2022,4,Buenos Aires,14 000,212
2022,4,Buenos Aires,15 000,44
2022,4,Buenos Aires,16 000,85876
2022,4,Buenos Aires,17 000,258
2022,4,Buenos Aires,18 000,2
2022,4,Buenos Aires,19 000,161
2022,4,Buenos Aires,20 500,135315
2022,4,Buenos Aires,22 000,3
2022,4,Buenos Aires,23 000,1
2022,4,Buenos Aires,24 000,18
2022,4,Buenos Aires,25 000,88
2022,4,Buenos Aires,25 100,40387
2022,4,Buenos Aires,31 000,777236
2022,4,Buenos Aires,32 000,1610
2022,4,Buenos Aires,34 000,16
2022,4,Buenos Aires,35 000,1
2022,4,Buenos Aires,36 000,1365
2022,4,Buenos Aires,37 000,4
2022,4,Buenos Aires,41 000,3790
2022,4,Buenos Aires,45 000,9
2022,4,Buenos Aires,49 000,777
2022,4,Buenos Aires,50 000,1
2022,4,Buenos Aires,50 100,463798
2022,4,Buenos Aires,56 000,113
2022,4,Buenos Aires,59 000,1
2022,4,Buenos Aires,60 000,59
2022,4,Buenos Aires,61 000,435439
2022,4,Buenos Aires,62 000,78
2022,4,Buenos Aires,63 000,1
2022,4,Buenos Aires,66 000,14
2022,4,Buenos Aires,71 000,5655
2022,4,Buenos Aires,77 000,90796
2022,4,Buenos Aires,80 000,2
2022,4,Buenos Aires,81 000,8252
2022,4,Buenos Aires,82 000,1
2022,4,Buenos Aires,90 000,14
2022,4,Buenos Aires,91 000,3
2022,4,Buenos Aires,95 000,3
2022,4,Buenos Aires,100 100,959951
2022,4,Buenos Aires,122 000,454
2022,4,Buenos Aires,126 000,2
2022,4,Buenos Aires,127 000,1
2022,4,Buenos Aires,155 000,230265
2022,4,Buenos Aires,160 000,1
2022,4,Buenos Aires,164 000,1213
2022,4,Buenos Aires,203 000,7109
2022,4,Buenos Aires,220 000,1
2022,4,Buenos Aires,240 000,39
2022,4,Buenos Aires,246 000,938
2022,4,Buenos Aires,256 000,210
2022,4,Buenos Aires,270 000,13
2022,4,Buenos Aires,320 000,680461
2022,4,Buenos Aires,325 000,27
2022,4,Buenos Aires,350 000,4
2022,4,Buenos Aires,450 000,936
2022,4,Buenos Aires,500 000,5
2022,4,Buenos Aires,512 000,105237
2022,4,Buenos Aires,520 000,647
2022,4,Buenos Aires,640 000,408
2022,4,Buenos Aires,850 000,546
2022,4,Buenos Aires,999 000,1
2022,4,Buenos Aires,1024 000,40775
2022,4,CABA,0 256,106772
2022,4,CABA,0 375,31
2022,4,CABA,0 512,451
2022,4,CABA,0 750,34
2022,4,CABA,1 000,1307
2022,4,CABA,1 200,3789
2022,4,CABA,2 200,286
2022,4,CABA,3 200,3564
2022,4,CABA,4 000,11975
2022,4,CABA,4 500,991
2022,4,CABA,6 000,3427
2022,4,CABA,6 400,11077
2022,4,CABA,7 500,7
2022,4,CABA,9 000,16652
2022,4,CABA,10 000,3
2022,4,CABA,10 100,47991
2022,4,CABA,12 000,5
2022,4,CABA,12 300,12
2022,4,CABA,16 000,29692
2022,4,CABA,17 000,5
2022,4,CABA,20 500,6622
2022,4,CABA,22 000,1
2022,4,CABA,25 100,2370
2022,4,CABA,31 000,58801
2022,4,CABA,36 000,9
2022,4,CABA,40 000,30
2022,4,CABA,41 000,122
2022,4,CABA,50 100,76732
2022,4,CABA,56 000,1
2022,4,CABA,61 000,105156
2022,4,CABA,67 000,1
2022,4,CABA,71 000,15
2022,4,CABA,77 000,28406
2022,4,CABA,81 000,8
2022,4,CABA,100 100,403684
2022,4,CABA,120 000,1
2022,4,CABA,122 000,14
2022,4,CABA,126 000,5
2022,4,CABA,131 000,1
2022,4,CABA,155 000,71077
2022,4,CABA,164 000,5
2022,4,CABA,203 000,2719
2022,4,CABA,225 000,1
2022,4,CABA,234 000,1
2022,4,CABA,256 000,1425
2022,4,CABA,300 000,1
2022,4,CABA,320 000,449001
2022,4,CABA,330 000,2
2022,4,CABA,450 000,2
2022,4,CABA,512 000,90932
2022,4,CABA,768 000,1
2022,4,CABA,850 000,1
2022,4,CABA,1024 000,16708
2022,4,Catamarca,0 256,2280
2022,4,Catamarca,0 512,34
2022,4,Catamarca,0 750,37
2022,4,Catamarca,1 200,315
2022,4,Catamarca,2 200,115
2022,4,Catamarca,3 200,979
2022,4,Catamarca,6 000,71
2022,4,Catamarca,6 400,1551
2022,4,Catamarca,7 500,1
2022,4,Catamarca,10 100,5027
2022,4,Catamarca,12 300,407
2022,4,Catamarca,16 000,742
2022,4,Catamarca,20 500,3489
2022,4,Catamarca,25 000,2228
2022,4,Catamarca,25 100,1
2022,4,Catamarca,31 000,893
2022,4,Catamarca,50 100,30388
2022,4,Catamarca,100 100,14136
2022,4,Catamarca,203 000,42
2022,4,Catamarca,320 000,7692
2022,4,Catamarca,512 000,481
2022,4,Chaco,0 256,3909
2022,4,Chaco,0 500,111
2022,4,Chaco,0 512,234
2022,4,Chaco,0 625,225
2022,4,Chaco,0 750,2
2022,4,Chaco,1 200,660
2022,4,Chaco,1 500,25
2022,4,Chaco,2 200,780
2022,4,Chaco,3 200,3909
2022,4,Chaco,4 000,167
2022,4,Chaco,4 500,385
2022,4,Chaco,6 000,3588
2022,4,Chaco,6 400,7213
2022,4,Chaco,7 500,106
2022,4,Chaco,9 000,702
2022,4,Chaco,10 000,1
2022,4,Chaco,10 100,17037
2022,4,Chaco,12 300,137
2022,4,Chaco,16 000,2808
2022,4,Chaco,20 500,3759
2022,4,Chaco,25 100,747
2022,4,Chaco,31 000,2303
2022,4,Chaco,41 000,18
2022,4,Chaco,50 100,27538
2022,4,Chaco,50 250,1
2022,4,Chaco,100 100,39097
2022,4,Chaco,122 000,605
2022,4,Chaco,203 000,1126
2022,4,Chaco,256 000,213
2022,4,Chaco,320 000,23573
2022,4,Chaco,512 000,2636
2022,4,Chaco,1024 000,48
2022,4,Chubut,0 256,20026
2022,4,Chubut,0 375,8
2022,4,Chubut,0 512,69
2022,4,Chubut,0 750,32
2022,4,Chubut,1 000,836
2022,4,Chubut,1 200,778
2022,4,Chubut,2 200,5910
2022,4,Chubut,3 200,5397
2022,4,Chubut,4 000,11441
2022,4,Chubut,4 500,5571
2022,4,Chubut,6 000,2407
2022,4,Chubut,6 400,15731
2022,4,Chubut,7 500,155
2022,4,Chubut,9 000,12646
2022,4,Chubut,10 000,151
2022,4,Chubut,10 100,18055
2022,4,Chubut,12 000,1
2022,4,Chubut,12 300,14445
2022,4,Chubut,15 000,32
2022,4,Chubut,16 000,18677
2022,4,Chubut,20 500,1573
2022,4,Chubut,25 000,2967
2022,4,Chubut,25 100,4134
2022,4,Chubut,31 000,9658
2022,4,Chubut,41 000,18
2022,4,Chubut,49 000,140
2022,4,Chubut,50 100,17350
2022,4,Chubut,100 100,524
2022,4,Chubut,203 000,1
2022,4,Chubut,320 000,26
2022,4,Córdoba,0 256,17610
2022,4,Córdoba,0 375,2
2022,4,Córdoba,0 512,87
2022,4,Córdoba,0 750,10
2022,4,Córdoba,1 000,83
2022,4,Córdoba,1 200,9846
2022,4,Córdoba,2 000,7
2022,4,Córdoba,2 200,8156
2022,4,Córdoba,2 500,21
2022,4,Córdoba,3 200,35410
2022,4,Córdoba,3 500,4
2022,4,Córdoba,4 000,4897
2022,4,Córdoba,4 500,13730
2022,4,Córdoba,6 000,7765
2022,4,Córdoba,6 400,73542
2022,4,Córdoba,6 700,154
2022,4,Córdoba,7 000,7
2022,4,Córdoba,7 500,2772
2022,4,Córdoba,9 000,13784
2022,4,Córdoba,10 000,1761
2022,4,Córdoba,10 100,89871
2022,4,Córdoba,10 600,70
2022,4,Córdoba,12 000,87
2022,4,Córdoba,12 300,8527
2022,4,Córdoba,13 000,10
2022,4,Córdoba,14 000,35
2022,4,Córdoba,15 000,10
2022,4,Córdoba,16 000,25249
2022,4,Córdoba,17 000,134
2022,4,Córdoba,19 000,58
2022,4,Córdoba,20 500,28939
2022,4,Córdoba,21 000,1
2022,4,Córdoba,22 000,3
2022,4,Córdoba,25 000,2
2022,4,Córdoba,25 100,15300
2022,4,Córdoba,25 110,111
2022,4,Córdoba,26 000,31
2022,4,Córdoba,31 000,5371
2022,4,Córdoba,36 000,8
2022,4,Córdoba,41 000,218
2022,4,Córdoba,50 100,202477
2022,4,Córdoba,51 000,23
2022,4,Córdoba,52 000,6
2022,4,Córdoba,61 000,4954
2022,4,Córdoba,71 000,6
2022,4,Córdoba,77 000,54
2022,4,Córdoba,100 100,252299
2022,4,Córdoba,105 000,12
2022,4,Córdoba,122 000,75
2022,4,Córdoba,145 000,1
2022,4,Córdoba,155 000,16
2022,4,Córdoba,203 000,369
2022,4,Córdoba,234 000,1
2022,4,Córdoba,256 000,1
2022,4,Córdoba,320 000,199876
2022,4,Córdoba,512 000,25138
2022,4,Córdoba,520 000,21
2022,4,Córdoba,640 000,63
2022,4,Córdoba,768 000,1
2022,4,Córdoba,900 000,1
2022,4,Córdoba,1024 000,583
2022,4,Corrientes,0 256,7998
2022,4,Corrientes,0 512,10
2022,4,Corrientes,0 750,57
2022,4,Corrientes,1 000,118
2022,4,Corrientes,1 200,3164
2022,4,Corrientes,2 200,2959
2022,4,Corrientes,3 200,6371
2022,4,Corrientes,4 000,480
2022,4,Corrientes,4 500,1738
2022,4,Corrientes,6 000,1795
2022,4,Corrientes,6 400,9304
2022,4,Corrientes,9 000,4584
2022,4,Corrientes,10 100,20274
2022,4,Corrientes,12 300,2
2022,4,Corrientes,16 000,1773
2022,4,Corrientes,17 000,1108
2022,4,Corrientes,20 500,4142
2022,4,Corrientes,25 100,425
2022,4,Corrientes,31 000,3359
2022,4,Corrientes,34 000,1
2022,4,Corrientes,50 100,25837
2022,4,Corrientes,100 100,30979
2022,4,Corrientes,122 000,1013
2022,4,Corrientes,203 000,1028
2022,4,Corrientes,256 000,298
2022,4,Corrientes,320 000,23782
2022,4,Corrientes,512 000,2786
2022,4,Corrientes,1024 000,68
2022,4,Entre Ríos,0 375,1
2022,4,Entre Ríos,0 512,20
2022,4,Entre Ríos,0 750,86
2022,4,Entre Ríos,1 000,113
2022,4,Entre Ríos,1 200,4609
2022,4,Entre Ríos,2 200,5452
2022,4,Entre Ríos,3 200,9830
2022,4,Entre Ríos,4 000,390
2022,4,Entre Ríos,4 500,2610
2022,4,Entre Ríos,6 000,5716
2022,4,Entre Ríos,6 400,21631
2022,4,Entre Ríos,7 500,1139
2022,4,Entre Ríos,9 000,2400
2022,4,Entre Ríos,10 100,43161
2022,4,Entre Ríos,12 300,2828
2022,4,Entre Ríos,16 000,4657
2022,4,Entre Ríos,17 000,1
2022,4,Entre Ríos,19 000,1
2022,4,Entre Ríos,20 500,13440
2022,4,Entre Ríos,25 000,1
2022,4,Entre Ríos,25 100,758
2022,4,Entre Ríos,31 000,21742
2022,4,Entre Ríos,50 100,34033
2022,4,Entre Ríos,61 000,51
2022,4,Entre Ríos,100 100,46823
2022,4,Entre Ríos,122 000,849
2022,4,Entre Ríos,155 000,1
2022,4,Entre Ríos,203 000,531
2022,4,Entre Ríos,256 000,135
2022,4,Entre Ríos,320 000,43529
2022,4,Entre Ríos,512 000,4317
2022,4,Entre Ríos,1024 000,119
2022,4,Formosa,0 256,698
2022,4,Formosa,0 512,49
2022,4,Formosa,0 750,35
2022,4,Formosa,1 200,245
2022,4,Formosa,2 200,1631
2022,4,Formosa,3 200,10385
2022,4,Formosa,4 500,3296
2022,4,Formosa,6 000,1714
2022,4,Formosa,6 400,5432
2022,4,Formosa,7 500,108
2022,4,Formosa,9 000,137
2022,4,Formosa,10 100,12146
2022,4,Formosa,12 300,40
2022,4,Formosa,16 000,1326
2022,4,Formosa,20 500,5358
2022,4,Formosa,25 100,8
2022,4,Formosa,31 000,306
2022,4,Formosa,36 000,2
2022,4,Formosa,41 000,32
2022,4,Formosa,50 100,946
2022,4,Formosa,100 100,7835
2022,4,Formosa,320 000,9208
2022,4,Formosa,512 000,885
2022,4,Formosa,1024 000,18
2022,4,Jujuy,0 512,26
2022,4,Jujuy,0 750,32
2022,4,Jujuy,1 200,1763
2022,4,Jujuy,2 200,1639
2022,4,Jujuy,3 200,3947
2022,4,Jujuy,4 500,3364
2022,4,Jujuy,6 000,5125
2022,4,Jujuy,6 400,4577
2022,4,Jujuy,7 500,10
2022,4,Jujuy,9 000,1114
2022,4,Jujuy,10 100,12946
2022,4,Jujuy,12 300,23494
2022,4,Jujuy,16 000,642
2022,4,Jujuy,19 000,4
2022,4,Jujuy,20 500,12290
2022,4,Jujuy,25 100,29
2022,4,Jujuy,27 000,1
2022,4,Jujuy,31 000,305
2022,4,Jujuy,50 100,35579
2022,4,Jujuy,100 100,7387
2022,4,Jujuy,158 000,1
2022,4,Jujuy,180 000,1
2022,4,Jujuy,203 000,1
2022,4,Jujuy,320 000,3346
2022,4,Jujuy,512 000,387
2022,4,Jujuy,520 000,200
2022,4,Jujuy,1024 000,8
2022,4,La Pampa,0 256,16028
2022,4,La Pampa,0 375,1
2022,4,La Pampa,0 512,6
2022,4,La Pampa,0 750,61
2022,4,La Pampa,1 000,143
2022,4,La Pampa,1 200,1544
2022,4,La Pampa,2 000,185
2022,4,La Pampa,2 200,3218
2022,4,La Pampa,3 200,7809
2022,4,La Pampa,4 000,2327
2022,4,La Pampa,4 500,3018
2022,4,La Pampa,6 000,2291
2022,4,La Pampa,6 400,33770
2022,4,La Pampa,7 500,516
2022,4,La Pampa,9 000,1789
2022,4,La Pampa,10 100,8029
2022,4,La Pampa,12 300,15
2022,4,La Pampa,16 000,4386
2022,4,La Pampa,20 500,4766
2022,4,La Pampa,25 100,5
2022,4,La Pampa,31 000,4477
2022,4,La Pampa,36 000,1
2022,4,La Pampa,41 000,123
2022,4,La Pampa,50 100,16423
2022,4,La Pampa,81 000,18
2022,4,La Pampa,100 100,2911
2022,4,La Pampa,120 000,3
2022,4,La Pampa,320 000,276
2022,4,La Pampa,512 000,25
2022,4,La Rioja,0 512,9
2022,4,La Rioja,0 750,9
2022,4,La Rioja,1 200,595
2022,4,La Rioja,2 200,8
2022,4,La Rioja,3 200,735
2022,4,La Rioja,4 500,2
2022,4,La Rioja,6 000,163
2022,4,La Rioja,6 400,1623
2022,4,La Rioja,9 000,85
2022,4,La Rioja,10 100,2925
2022,4,La Rioja,12 000,22
2022,4,La Rioja,12 300,15802
2022,4,La Rioja,16 000,475
2022,4,La Rioja,20 500,8136
2022,4,La Rioja,25 000,519
2022,4,La Rioja,25 100,1
2022,4,La Rioja,31 000,4511
2022,4,La Rioja,50 100,35334
2022,4,La Rioja,100 100,8700
2022,4,La Rioja,203 000,137
2022,4,La Rioja,320 000,5925
2022,4,La Rioja,512 000,544
2022,4,La Rioja,1024 000,2
2022,4,Mendoza,0 256,21144
2022,4,Mendoza,0 375,1
2022,4,Mendoza,0 512,86
2022,4,Mendoza,0 750,16
2022,4,Mendoza,1 000,737
2022,4,Mendoza,1 200,2217
2022,4,Mendoza,2 000,1348
2022,4,Mendoza,2 200,3217
2022,4,Mendoza,3 200,3647
2022,4,Mendoza,4 000,10699
2022,4,Mendoza,4 500,1660
2022,4,Mendoza,6 000,1282
2022,4,Mendoza,6 400,13688
2022,4,Mendoza,7 500,1092
2022,4,Mendoza,9 000,10780
2022,4,Mendoza,10 000,239
2022,4,Mendoza,10 100,8244
2022,4,Mendoza,12 300,9392
2022,4,Mendoza,16 000,17737
2022,4,Mendoza,20 500,8806
2022,4,Mendoza,25 000,8547
2022,4,Mendoza,25 100,134
2022,4,Mendoza,31 000,52398
2022,4,Mendoza,37 000,14
2022,4,Mendoza,41 000,24
2022,4,Mendoza,46 000,1
2022,4,Mendoza,50 100,90754
2022,4,Mendoza,61 000,1
2022,4,Mendoza,71 000,2
2022,4,Mendoza,77 000,1
2022,4,Mendoza,91 000,1
2022,4,Mendoza,100 100,20091
2022,4,Mendoza,203 000,15
2022,4,Mendoza,320 000,3816
2022,4,Mendoza,450 000,1
2022,4,Mendoza,512 000,268
2022,4,Mendoza,1024 000,4
2022,4,Misiones,0 256,8590
2022,4,Misiones,0 512,47
2022,4,Misiones,0 750,4
2022,4,Misiones,1 200,3510
2022,4,Misiones,2 200,11038
2022,4,Misiones,3 200,4823
2022,4,Misiones,4 000,4
2022,4,Misiones,4 500,1564
2022,4,Misiones,6 000,6349
2022,4,Misiones,6 400,11844
2022,4,Misiones,7 500,2143
2022,4,Misiones,9 000,45
2022,4,Misiones,10 000,4
2022,4,Misiones,10 100,19181
2022,4,Misiones,12 000,4
2022,4,Misiones,12 300,120
2022,4,Misiones,15 000,2
2022,4,Misiones,16 000,3261
2022,4,Misiones,17 000,1
2022,4,Misiones,19 000,1
2022,4,Misiones,20 500,8807
2022,4,Misiones,25 100,3
2022,4,Misiones,31 000,3198
2022,4,Misiones,41 000,71
2022,4,Misiones,46 000,264
2022,4,Misiones,50 100,26752
2022,4,Misiones,61 000,19
2022,4,Misiones,77 000,553
2022,4,Misiones,100 100,40599
2022,4,Misiones,122 000,474
2022,4,Misiones,203 000,4040
2022,4,Misiones,256 000,132
2022,4,Misiones,320 000,26295
2022,4,Misiones,512 000,2470
2022,4,Misiones,1024 000,57
2022,4,Neuquén,0 256,2250
2022,4,Neuquén,0 512,62
2022,4,Neuquén,0 750,106
2022,4,Neuquén,1 000,458
2022,4,Neuquén,1 200,536
2022,4,Neuquén,2 200,1677
2022,4,Neuquén,3 200,6634
2022,4,Neuquén,4 000,10737
2022,4,Neuquén,4 500,1476
2022,4,Neuquén,6 000,9144
2022,4,Neuquén,6 400,9146
2022,4,Neuquén,7 500,276
2022,4,Neuquén,9 000,6292
2022,4,Neuquén,10 100,7392
2022,4,Neuquén,12 300,2177
2022,4,Neuquén,15 000,1
2022,4,Neuquén,16 000,4788
2022,4,Neuquén,20 500,6042
2022,4,Neuquén,25 100,59
2022,4,Neuquén,31 000,17332
2022,4,Neuquén,41 000,65
2022,4,Neuquén,50 100,11443
2022,4,Neuquén,61 000,8
2022,4,Neuquén,65 000,4
2022,4,Neuquén,81 000,1027
2022,4,Neuquén,100 100,29142
2022,4,Neuquén,155 000,204
2022,4,Neuquén,203 000,37
2022,4,Neuquén,256 000,1
2022,4,Neuquén,320 000,27272
2022,4,Neuquén,450 000,12
2022,4,Neuquén,512 000,4300
2022,4,Neuquén,1024 000,80
2022,4,Río Negro,0 256,29644
2022,4,Río Negro,0 512,36
2022,4,Río Negro,0 750,75
2022,4,Río Negro,1 000,501
2022,4,Río Negro,1 200,580
2022,4,Río Negro,2 200,2759
2022,4,Río Negro,3 200,6519
2022,4,Río Negro,4 000,7796
2022,4,Río Negro,4 500,2815
2022,4,Río Negro,6 000,2072
2022,4,Río Negro,6 400,10092
2022,4,Río Negro,9 000,9287
2022,4,Río Negro,10 000,1
2022,4,Río Negro,10 100,4643
2022,4,Río Negro,12 000,18
2022,4,Río Negro,12 300,3719
2022,4,Río Negro,16 000,9470
2022,4,Río Negro,19 000,3
2022,4,Río Negro,20 500,7232
2022,4,Río Negro,25 100,7131
2022,4,Río Negro,31 000,5433
2022,4,Río Negro,41 000,104
2022,4,Río Negro,50 100,5289
2022,4,Río Negro,61 000,184
2022,4,Río Negro,81 000,152
2022,4,Río Negro,91 000,9140
2022,4,Río Negro,100 100,17974
2022,4,Río Negro,120 000,1
2022,4,Río Negro,122 000,103
2022,4,Río Negro,125 000,34
2022,4,Río Negro,155 000,1
2022,4,Río Negro,200 000,348
2022,4,Río Negro,203 000,9
2022,4,Río Negro,256 000,261
2022,4,Río Negro,320 000,16972
2022,4,Río Negro,340 000,84
2022,4,Río Negro,512 000,1385
2022,4,Río Negro,540 000,40
2022,4,Río Negro,600 000,42
2022,4,Río Negro,945 000,110
2022,4,Río Negro,1024 000,33
2022,4,Salta,0 256,6747
2022,4,Salta,0 512,41
2022,4,Salta,0 750,73
2022,4,Salta,1 000,1
2022,4,Salta,1 200,1196
2022,4,Salta,2 200,1537
2022,4,Salta,3 200,6806
2022,4,Salta,4 000,8
2022,4,Salta,4 500,8242
2022,4,Salta,6 000,4858
2022,4,Salta,6 400,10079
2022,4,Salta,7 500,303
2022,4,Salta,9 000,6872
2022,4,Salta,10 100,63930
2022,4,Salta,12 300,72
2022,4,Salta,16 000,2032
2022,4,Salta,19 000,4
2022,4,Salta,20 500,2927
2022,4,Salta,25 000,11
2022,4,Salta,25 100,1
2022,4,Salta,28 000,1
2022,4,Salta,31 000,120
2022,4,Salta,41 000,74
2022,4,Salta,50 100,28164
2022,4,Salta,100 100,31271
2022,4,Salta,122 000,357
2022,4,Salta,246 000,98
2022,4,Salta,320 000,27356
2022,4,Salta,450 000,79
2022,4,Salta,512 000,2486
2022,4,Salta,850 000,75
2022,4,Salta,1024 000,39
2022,4,San Juan,0 256,11840
2022,4,San Juan,0 512,21
2022,4,San Juan,0 750,3
2022,4,San Juan,1 000,723
2022,4,San Juan,1 200,1304
2022,4,San Juan,2 200,1398
2022,4,San Juan,3 200,11491
2022,4,San Juan,4 000,11509
2022,4,San Juan,4 500,860
2022,4,San Juan,6 000,2062
2022,4,San Juan,6 400,2749
2022,4,San Juan,7 500,1136
2022,4,San Juan,9 000,9391
2022,4,San Juan,10 000,28
2022,4,San Juan,10 100,692
